10000 29970
4900 5126 0.0201222
4900 6472 0.0128745
4901 5047 0.00782575
4901 5645 0.00794173
4901 7503 0.0126978
4902 5755 0.0185933
4902 6242 0.019605
4902 6344 0.0132589
4902 6933 0.014221
4902 8442 0.0107775
4903 7350 0.0194354
4903 8192 0.0104082
4903 8583 0.0104134
4903 9231 0.0132801
4904 5790 0.0101444
4904 7153 0.0148831
4904 8931 0.0129604
4905 5728 0.0214259
4905 6098 0.0210646
4905 9450 0.011237
4906 6120 0.00748322
4906 6677 0.0105771
4906 8265 0.0148138
4906 9511 0.0141768
4906 9554 0.0162404
4907 8729 0.0125812
4907 9815 0.0025153
4908 7428 0.0108505
4909 5725 0.00671923
4909 6917 0.00392931
4909 8931 0.0106323
4910 5943 0.00702812
4911 6574 0.00494514
4911 7345 0.00656489
4911 9200 0.0121759
4912 7056 0.00513432
4912 7992 0.0148161
4912 8246 0.0101067
4913 5111 0.0161815
4914 7174 0.0212858
4914 7287 0.0220334
4914 7616 0.0226347
4914 7721 0.0164657
4915 6390 0.00503793
4916 6971 0.00866954
4916 7313 0.0104421
4916 8835 0.00696498
4916 9452 0.00979662
4916 9650 0.00583233
4917 5023 0.00161644
4917 5704 0.00740481
4917 6545 0.0214858
4917 8486 0.00974199
4918 5503 0.0153241
4918 6426 0.0112034
4918 7221 0.017548
4918 9137 0.0111363
4918 9547 0.0299
4919 6103 0.00712064
4919 6549 0.00734433
4919 7001 0.00562841
4920 6967 0.00373897
4920 9078 0.0188471
4920 9088 0.0162576
4920 9179 0.00773271
4921 5377 0.0106965
4921 6471 0.00217225
4921 7313 0.0125281
4921 8356 0.0147886
4922 5361 0.00934452
4922 6081 0.00213697
4922 6592 0.0141211
4922 7006 0.0191059
4922 7059 0.00521783
4923 8793 0.0041921
4924 6715 0.00588985
4924 7438 0.0127565
4924 8412 0.00254336
4924 8607 0.00990757
4924 8667 0.00404737
4925 5404 0.0290712
4925 6221 0.0207357
4925 6651 0.0239288
4925 9659 0.00424222
4926 7368 0.00923023
4926 8307 0.00603047
4926 8610 0.00690874
4926 9700 0.0117023
4927 7485 0.00364199
4928 6887 0.00168304
4928 7158 0.00959674
4929 5487 0.0138133
4929 6128 0.0195495
4929 6434 0.0170476
4929 7558 0.0101409
4929 7929 0.00940966
4930 5543 0.0150451
4930 5692 0.0170946
4930 5930 0.0148852
4930 6029 0.0249038
4931 5132 0.0103067
4931 7545 0.00763718
4931 8780 0.00940578
4932 4973 0.0108808
4932 5043 0.0168089
4932 5235 0.0172369
4933 5743 0.0103395
4933 5784 0.00359764
4933 6006 0.0105014
4934 6378 0.0131292
4934 8560 0.0107739
4934 9426 0.00697216
4935 7054 0.00370506
4935 8119 0.000861837
4936 5669 0.0083853
4936 5830 0.00606627
4936 9912 0.0159627
4937 7564 0.00612863
4937 7785 0.00238237
4938 5766 0.0250097
4938 5897 0.0192405
4938 6539 0.0203533
4938 8060 0.00939659
4938 9768 0.0214442
4939 5629 0.00171934
4939 7755 0.0100667
4940 5191 0.00732235
4940 6683 0.0126179
4940 7276 0.00348531
4940 8788 0.0214302
4941 7972 0.00197984
4941 8489 0.011086
4941 9503 0.00282616
4942 5695 0.0101309
4942 6364 0.0156454
4942 8507 0.00615396
4942 8882 0.0110593
4942 9982 0.00321366
4943 8858 0.0130361
4943 9764 0.0110068
4944 7963 0.0102613
4944 8028 0.0107644
4944 8508 0.009816
4945 5623 0.0111768
4946 5120 0.00188676
4946 5445 0.0132677
4946 7749 0.013156
4946 9810 0.0128241
4947 5306 0.0121117
4947 6722 0.0137097
4947 8088 0.0158515
4947 9424 0.0133223
4948 6609 0.0117419
4948 7027 0.0123024
4948 8530 0.0178678
4948 8702 0.0186056
4948 9055 0.0219443
4949 5223 0.00756699
4949 6101 0.0114087
4949 8818 0.014126
4949 9966 0.0066901
4950 5720 0.00621834
4950 6013 0.0131417
4950 8992 0.00920021
4950 9362 0.00112901
4950 9583 0.00415804
4950 9584 0.00189083
4951 6432 0.00711818
4951 7685 0.0138407
4951 8363 0.0144399
4951 9158 0.0168167
4952 5670 0.00546025
4952 9007 0.00866387
4953 6195 0.00370969
4953 9131 0.0154264
4954 4982 0.0180844
4954 9460 0.00475701
4954 9800 0.015774
4955 4961 0.0112975
4955 5692 0.0122864
4955 7372 0.0150895
4955 7425 0.0108634
4955 8181 0.00888111
4956 6883 0.000924153
4956 9459 0.00468796
4957 6133 0.015464
4957 8008 0.02418
4957 8458 0.0184171
4958 5031 0.0139159
4958 6107 0.0166965
4958 9918 0.0185323
4958 9920 0.0176786
4959 5639 0.0209775
4959 6997 0.0176881
4959 9006 0.00735438
4960 5105 0.0120885
4960 7531 0.0111741
4961 7372 0.0102011
4961 8150 0.024879
4961 8181 0.00923755
4961 9174 0.0171903
4962 6759 0.017179
4962 7813 0.011638
4962 8887 0.0161039
4962 9255 0.0171207
4963 5808 0.0057672
4963 6287 0.00489742
4963 6922 0.00680319
4964 7578 0.0235551
4964 9190 0.00379871
4965 5454 0.00910197
4965 8889 0.0147904
4966 5254 0.0120506
4966 6613 0.0204628
4966 7392 0.0105923
4967 5196 0.00941928
4967 6763 0.00656586
4967 6851 0.00663983
4968 7063 0.0112658
4968 7667 0.0177145
4968 9950 0.00957873
4969 9051 0.006129
4970 6391 0.0163379
4970 6858 0.00641543
4971 6265 0.0116745
4972 6258 0.0160735
4972 7563 0.0139003
4972 7593 0.0225556
4972 8587 0.00719784
4973 5235 0.0249872
4973 7549 0.0130558
4973 9678 0.0106582
4974 5595 0.0209384
4974 5811 0.00663302
4974 6657 0.0173368
4974 7895 0.0146209
4975 5699 0.00922737
4975 7108 0.0193796
4975 9339 0.00841775
4976 5797 0.108862
4976 6043 0.11619
4976 6112 0.00476986
4976 6309 0.03733
4976 8095 0.0354164
4976 8523 0.00608662
4977 5224 0.00479988
4977 5652 0.012534
4977 6734 0.00847602
4978 6090 0.0129463
4978 9073 0.00996453
4979 5612 0.00975224
4979 7426 0.00727474
4979 8034 0.00280369
4979 8401 0.00912982
4980 5207 0.0154207
4980 6716 0.00532276
4980 7171 0.0143734
4980 9856 0.0163849
4981 6392 0.00386295
4981 9155 0.00789669
4981 9790 0.0160747
4982 5769 0.0141441
4982 8595 0.0104487
4982 9800 0.0211674
4983 5415 0.0210182
4983 6572 0.0129353
4983 7650 0.00828045
4983 8252 0.00906656
4983 9265 0.0165251
4984 6547 0.00665732
4984 7362 0.00424281
4984 8375 0.0112508
4984 8855 0.00564259
4985 5183 0.0114264
4985 7404 0.00897959
4985 8147 0.0125785
4985 8963 0.0213496
4985 9866 0.018856
4986 6106 0.0119979
4986 7831 0.0144617
4986 8600 0.0133763
4987 5791 0.0078364
4987 6433 0.00767466
4987 8747 0.0106077
4987 9228 0.0133448
4988 5771 0.00399255
4988 7328 0.00858262
4989 5230 0.00674246
4989 5344 0.0138365
4989 8134 0.0153385
4990 5259 0.00808701
4990 5860 0.0192999
4990 7760 0.0211031
4990 9558 0.0093213
4991 5249 0.00714585
4991 5822 0.0115086
4991 8466 0.013707
4991 8622 0.0173981
4991 9524 0.010424
4992 7601 0.00267965
4993 8573 0.0117989
4993 9431 0.0126232
4994 5343 0.00668444
4994 5581 0.0146122
4994 7012 0.0223123
4994 7629 0.00767049
4995 5152 0.0210753
4995 7102 0.0223621
4995 7936 0.0100387
4995 8656 0.00504868
4995 9139 0.00557454
4996 5592 0.00824334
4996 6690 0.0136331
4996 8881 0.0123086
4996 9381 0.0152658
4997 5138 0.0111592
4997 8066 0.0145862
4997 8299 0.0162067
4997 8651 0.00811103
4997 9499 0.0102675
4998 5637 0.00372969
4999 6514 0.00263515
5000 6833 0.0191563
5000 8242 0.00463791
5000 8555 0.00835621
5001 6720 0.0167819
5001 9377 0.0170732
5002 5426 0.0127263
5002 8668 0.0140062
5003 5567 0.0114603
5003 7718 0.0139796
5003 7792 0.0195782
5003 7889 0.0141551
5003 9720 0.0126854
5004 6186 0.00928907
5004 8002 0.00886148
5004 9268 0.011644
5004 9578 0.0164181
5005 6932 0.0171788
5005 6963 0.00798912
5005 7307 0.010886
5005 8484 0.0155334
5005 9671 0.0164069
5005 9745 0.0131628
5006 8026 0.0193684
5006 8446 0.0191409
5006 8586 0.00947768
5007 6244 0.00989114
5007 7561 0.010028
5007 7970 0.00266363
5008 6525 0.0136543
5008 7615 0.0143388
5009 5466 0.0186068
5009 7547 0.0178431
5009 8107 0.0179653
5009 8821 0.00129535
5010 5424 0.0141916
5010 9270 0.0122541
5011 7087 0.00595434
5011 7394 0.00649166
5011 9504 0.0143713
5012 6179 0.00662218
5012 6215 0.00919932
5012 6900 0.0169188
5012 7655 0.0158658
5013 5275 0.0215383
5013 6848 0.0154149
5013 8145 0.0186779
5013 8812 0.0149677
5013 9163 0.0174775
5014 5714 0.00950992
5014 6460 0.0166865
5014 8652 0.00675981
5014 9441 0.0155044
5014 9473 0.00654988
5015 7182 0.00429829
5015 7397 0.00386955
5015 7474 0.0107925
5015 7596 0.00404092
5016 9806 0.00604286
5016 9839 0.0117184
5017 8291 0.00192959
5017 8764 0.00807403
5018 5588 0.015113
5018 6983 0.0121853
5018 9165 0.0132505
5019 6243 0.0152938
5019 7745 0.0173324
5019 7808 0.00452067
5019 8568 0.0174633
5019 9497 0.00906318
5020 6127 0.00318405
5020 7451 0.0164311
5020 7865 0.0173641
5020 8565 0.0184771
5020 9837 0.00970895
5021 5883 0.00340772
5021 6570 0.00811481
5021 9712 0.00668052
5022 8172 0.00424656
5022 8841 0.015196
5022 9950 0.00733756
5023 5704 0.00732114
5023 8813 0.01052
5024 6075 0.00422858
5024 6448 0.0147525
5024 9188 0.0108871
5024 9827 0.0114514
5025 6125 0.0226174
5025 6457 0.0188983
5025 8208 0.00837911
5025 8464 0.0113676
5025 8604 0.00785376
5026 7341 0.0179285
5026 9851 0.0166251
5027 7033 0.0114426
5027 8343 0.0253137
5028 7286 0.00904191
5029 8469 0.00505962
5029 8485 0.00712559
5030 6467 0.0162529
5031 7631 0.0052273
5031 8087 0.0116021
5031 9510 0.0245589
5031 9620 0.0295419
5032 6149 0.0128921
5032 7200 0.0101728
5032 8880 0.009762
5033 7393 0.00904198
5033 7790 0.0150118
5034 5727 0.00932918
5034 7712 0.0139409
5035 6110 0.0199266
5035 8255 0.0154411
5035 8310 0.0235887
5035 8779 0.00443982
5035 9236 0.0174727
5036 5583 0.0146534
5036 5620 0.00725895
5036 7240 0.00754068
5037 7078 0.00313903
5037 7366 0.0151927
5037 9728 0.0140505
5038 6128 0.00706403
5038 6434 0.00344651
5038 8797 0.00647207
5039 5954 0.00992089
5039 7109 0.00701162
5039 7497 0.0129727
5039 8777 0.0141499
5040 5274 0.0163509
5040 5364 0.00381282
5040 8340 0.0182698
5041 6753 0.00154119
5041 8113 0.0175887
5041 8598 0.0154765
5041 8648 0.0113175
5041 9040 0.014003
5042 6363 0.0034429
5042 9942 0.00104854
5043 5235 0.00376177
5043 9166 0.0121014
5044 5874 0.00397021
5044 5936 0.0228032
5044 8915 0.00917168
5044 9537 0.00955278
5045 5719 0.0132035
5045 6084 0.0102715
5045 6457 0.0245204
5045 9556 0.0131454
5046 5151 0.0119685
5046 6109 0.00493918
5046 8216 0.0111879
5046 8372 0.00851759
5047 5437 0.0165173
5047 5645 0.0125336
5047 8955 0.0109153
5048 5382 0.00650884
5048 8825 0.00265911
5049 7111 0.0143546
5049 7244 0.000984247
5049 7525 0.0150205
5050 6049 0.00963005
5050 6612 0.0112684
5050 6661 0.00353436
5050 7903 0.00686788
5051 9935 0.0134794
5052 5208 0.0111997
5052 7617 0.010077
5052 9744 0.00941578
5053 5439 0.0111795
5053 6865 0.00933961
5053 8594 0.0087715
5053 9599 0.00413986
5054 5625 0.00993474
5055 5410 0.0131867
5055 6451 0.0141958
5055 6888 0.0128582
5056 6207 0.00856708
5056 9540 0.0121968
5057 8186 0.0132292
5057 8545 0.013295
5057 9523 0.022424
5058 5855 0.0156354
5058 6238 0.00441621
5058 6830 0.0106238
5058 7246 0.00531095
5058 9265 0.00690971
5059 9761 0.00475254
5060 5204 0.00279606
5060 5762 0.00835009
5060 5777 0.00766478
5061 5353 0.0131228
5061 5473 0.01183
5061 5569 0.0236421
5061 5814 0.0152765
5061 8409 0.0122596
5061 8801 0.0228084
5061 8812 0.00514422
5062 6560 0.0102698
5062 7962 0.0214841
5063 5090 0.0129191
5063 5383 0.0147388
5063 5469 0.0112902
5063 7536 0.0218531
5063 7574 0.0143355
5063 8384 0.0165387
5063 8996 0.00864866
5063 9061 0.0103609
5064 6668 0.00924926
5064 6826 0.00894386
5064 9407 0.0121552
5065 7924 0.00567056
5065 9553 0.0129093
5066 8221 0.00390439
5066 9821 0.0115298
5067 8188 0.0162213
5067 9948 0.0120892
5068 7317 0.0202985
5068 7405 0.00513566
5068 9821 0.00984275
5069 5616 0.00350411
5070 7877 0.00356503
5070 9707 0.0107033
5071 5839 0.019153
5071 8207 0.0145403
5071 8408 0.0111097
5071 8653 0.0117531
5072 5887 0.00828067
5072 8572 0.00840615
5073 8220 0.014167
5074 7628 0.00597343
5074 7769 0.00394553
5074 9276 0.011576
5075 5660 0.00963263
5075 6128 0.0147736
5075 8404 0.0152762
5076 8617 0.00684913
5076 9737 0.00455976
5077 6798 0.0245569
5077 7257 0.00535285
5077 7505 0.0205855
5077 7864 0.00364181
5077 8739 0.01072
5077 9030 0.0159158
5078 6702 0.011077
5078 8997 0.00602162
5079 7377 0.0144004
5079 7800 0.00416543
5080 5894 0.00924407
5080 6688 0.00125069
5080 7660 0.00619552
5080 8767 0.00642668
5080 8853 0.00978744
5081 7882 0.00551692
5081 8113 0.026557
5081 8648 0.0518501
5082 6291 0.00652079
5082 7421 0.00729936
5083 5094 0.016588
5083 5628 0.0126697
5083 5796 0.00562522
5083 7839 0.0101542
5083 9211 0.0222383
5083 9940 0.0091626
5084 5246 0.00514786
5084 5292 0.00752976
5084 6680 0.0138612
5084 7886 0.00662334
5084 8643 0.0153741
5085 5778 0.0130233
5085 5794 0.00333494
5085 8345 0.0116799
5085 9929 0.00664627
5086 6474 0.00335298
5086 8695 0.0146632
5087 6013 0.0150145
5087 6647 0.0144682
5087 7392 0.01897
5087 8992 0.0199535
5087 9639 0.0114528
5087 9886 0.0101689
5088 6517 0.0148385
5088 8078 0.0143094
5088 9017 0.0115472
5089 8082 0.0168189
5089 8333 0.00459958
5089 9133 0.0157082
5089 9296 0.0103226
5089 9819 0.0107588
5090 7574 0.00567412
5090 9061 0.00817938
5091 5856 0.0156023
5091 9068 0.0174319
5091 9963 0.00614586
5092 7500 0.0215596
5092 9607 0.0139081
5094 8084 0.0212619
5094 8395 0.0149597
5094 9211 0.0133623
5094 9940 0.0154433
5095 5376 0.00633432
5095 6987 0.0176376
5095 7725 0.0147527
5095 8615 0.012231
5096 5329 0.00521456
5096 5676 0.00992356
5096 6584 0.00447198
5096 6602 0.00940233
5096 6964 0.00719277
5097 8316 0.00987855
5097 9468 0.0154224
5098 5925 0.00675748
5098 6246 0.0199662
5098 9213 0.00604338
5099 5441 0.00142753
5099 7180 0.00948873
5099 7393 0.0142212
5099 8591 0.0075998
5100 5731 0.16076
5100 6646 0.0353787
5100 6653 0.00278117
5100 7633 0.00452592
5100 9166 0.0485351
5100 9678 0.0940913
5101 5130 0.00737513
5101 6183 0.00686909
5101 9293 0.0139464
5101 9748 0.00807588
5101 9961 0.0217045
5102 6137 0.00669938
5102 6869 0.00475802
5102 7564 0.0167045
5102 7785 0.0172134
5104 6085 0.00705294
5104 7247 0.0119845
5104 8106 0.0023608
5104 8802 0.00843945
5105 6566 0.012129
5105 7196 0.0135459
5105 7531 0.0107515
5105 8245 0.0040025
5106 8875 0.00959615
5107 7161 0.00791686
5107 8500 0.013431
5107 9535 0.0107822
5108 5537 0.00591491
5108 6206 0.00361388
5109 7508 0.000781493
5109 7512 0.0138612
5109 9631 0.00648281
5110 5811 0.00949225
5110 6657 0.0204817
5110 6744 0.00847963
5110 9462 0.0122238
5111 9974 0.0126018
5112 7652 0.00825972
5112 9903 0.0119086
5112 9971 0.00320784
5113 6897 0.0257339
5113 7894 0.00417185
5113 9149 0.0060189
5114 5401 0.0192161
5114 7828 0.00144423
5114 8996 0.00248854
5114 9061 0.00861683
5115 7139 0.0172025
5115 8235 0.0192274
5115 8851 0.0128885
5116 6524 0.0230879
5116 6998 0.0228941
5116 7143 0.0205905
5116 9394 0.0116681
5117 6813 0.0156346
5117 7645 0.0178763
5118 5982 0.00461641
5118 6031 0.00946322
5118 6444 0.0222442
5118 8692 0.0103278
5119 5364 0.0120868
5119 7026 0.00896445
5119 7518 0.0127299
5120 5642 0.013146
5121 6575 0.0119693
5121 7520 0.0120083
5121 8432 0.0187435
5121 8659 0.0163814
5122 5186 0.00706754
5122 6051 0.0153968
5122 6523 0.014653
5122 6686 0.010459
5122 6841 0.0118815
5123 7047 0.0177319
5123 9879 0.0223438
5123 9973 0.00886697
5124 6926 0.0119594
5124 8532 0.00862123
5124 8999 0.0179079
5125 6164 0.0106806
5125 6700 0.00874117
5125 8390 0.0122841
5125 8539 0.0166109
5125 8782 0.00976127
5126 6231 0.0169442
5126 9223 0.0163142
5127 6473 0.00760778
5127 6774 0.0209903
5127 9224 0.00384722
5128 6237 0.0171701
5128 7101 0.0082283
5128 8052 0.00517012
5128 9634 0.0113513
5129 6410 0.00346752
5129 6663 0.00361766
5130 5143 0.00529088
5130 6183 0.00315933
5130 8236 0.00478449
5131 7162 0.0167574
5132 7545 0.0109466
5132 8370 0.0160215
5132 8780 0.0153831
5132 9134 0.0108754
5133 6196 0.00944371
5133 9333 0.00491855
5134 6890 0.00546795
5134 8511 0.00926401
5135 6175 0.00495962
5135 6795 0.00850485
5135 8424 0.014428
5135 9807 0.0232052
5136 5188 0.00599717
5136 9836 0.0099677
5137 5709 0.00256835
5137 8058 0.0133828
5137 9985 0.0102162
5138 6346 0.00726193
5138 8651 0.00507237
5138 9454 0.0120035
5138 9499 0.0135571
5140 6257 0.0103845
5141 5479 0.0133326
5141 6364 0.0202039
5141 6871 0.00826173
5141 8037 0.0109148
5141 9216 0.00546013
5142 5518 0.00962294
5142 5849 0.00617056
5142 7441 0.0153562
5142 8443 0.0150149
5142 8662 0.0128908
5143 8236 0.0048681
5143 9913 0.00973686
5144 5773 0.0143761
5144 9847 0.0157022
5145 9952 0.0122501
5146 9834 0.0242818
5147 5167 0.00749055
5147 6508 0.00907466
5147 6837 0.00974265
5147 8348 0.00791722
5148 5797 0.00773772
5148 7310 0.0169262
5149 5447 0.0194486
5149 7079 0.0142582
5150 5772 0.0163687
5150 6948 0.0138152
5150 8716 0.0116593
5151 8372 0.0113691
5152 5310 0.0130257
5152 5557 0.00958876
5152 7102 0.0149115
5152 9371 0.0120044
5153 7516 0.00384196
5153 8353 0.00425355
5153 9947 0.00896646
5154 5197 0.0164511
5154 6413 0.0136447
5154 7303 0.0110633
5154 7906 0.0128824
5154 8512 0.0121636
5154 9354 0.0117761
5155 7049 0.0154734
5155 8089 0.0139557
5155 9834 0.010423
5156 5264 0.00907731
5156 6768 0.0246251
5156 7235 0.00827184
5156 7270 0.0166919
5156 7489 0.0215911
5156 8546 0.0228493
5157 6000 0.0122226
5157 7105 0.0173443
5157 9979 0.0081104
5158 9052 0.00340845
5159 8155 0.00846576
5159 8241 0.0271523
5160 8389 0.00582316
5161 6035 0.0155682
5161 6184 0.0180899
5162 6708 0.0118328
5163 6454 0.0129465
5163 7120 0.00373381
5163 7788 0.00660211
5163 7921 0.00170866
5164 5261 0.00794229
5164 5859 0.00880753
5164 6516 0.019638
5164 8758 0.00717288
5165 6209 0.0135816
5165 7684 0.00500451
5166 8756 0.0169306
5166 8956 0.00588725
5167 7855 0.0136001
5167 8348 0.00706174
5168 7976 0.00726628
5168 8292 0.0123019
5168 9257 0.0155454
5169 6492 0.0139622
5169 7065 0.0121807
5169 8365 0.00698762
5170 5758 0.00503189
5170 6293 0.00285991
5170 8990 0.000810747
5172 5418 0.00186803
5172 5926 0.0106665
5172 6546 0.014534
5172 9845 0.00632479
5173 8360 0.00658916
5173 8553 0.0197266
5173 9520 0.0171199
5174 5313 0.0156983
5174 5731 0.0134876
5174 7185 0.018098
5174 9998 0.0144086
5175 7263 0.0116496
5175 7313 0.0121011
5175 8035 0.0118665
5175 8356 0.00861278
5175 9564 0.0110316
5176 6319 0.0148488
5176 8644 0.00583367
5177 5955 0.018418
5177 7598 0.00866996
5178 6802 0.00764626
5178 9313 0.00550055
5179 5549 0.0136975
5179 7174 0.0205729
5179 8726 0.0135794
5180 6882 0.00725539
5180 7999 0.0168187
5180 9710 0.029936
5181 5419 0.0167138
5181 6126 0.0143043
5181 6352 0.0286757
5181 7157 0.0104102
5182 5256 0.00315437
5182 6724 0.0112972
5182 7859 0.00954593
5182 8995 0.0105844
5183 8086 0.0156536
5183 8613 0.0142844
5183 9001 0.0103704
5183 9818 0.0135554
5184 7731 0.00846439
5184 9964 0.0101765
5185 5602 0.0132439
5185 5659 0.00896122
5185 6271 0.00642891
5185 7827 0.0153346
5186 6686 0.00700561
5186 9023 0.0107798
5187 6431 0.0025939
5187 6875 0.0112509
5187 7224 0.0114118
5188 9836 0.00931645
5189 5381 0.00997833
5189 6931 0.00863054
5190 7603 0.00399718
5190 8278 0.00220701
5190 9860 0.00756736
5190 9937 0.00829799
5191 7276 0.00677217
5191 8962 0.00607261
5191 9594 0.00768043
5192 5492 0.00886036
5192 7369 0.00957505
5192 7998 0.00981731
5192 8960 0.0153151
5193 5638 0.0164346
5193 6136 0.0165141
5194 6431 0.0182586
5194 7002 0.00819611
5194 7370 0.00686711
5194 8287 0.00747969
5194 9060 0.0148841
5195 7669 0.0142466
5195 8429 0.0154092
5195 9309 0.0176085
5196 5858 0.0123966
5196 6763 0.0119507
5196 6897 0.0100214
5196 6974 0.00543013
5196 9554 0.009528
5197 6413 0.0188102
5197 9354 0.0198299
5198 6853 0.0118622
5198 8882 0.00813319
5199 8468 0.00816538
5199 8625 0.0109955
5200 6348 0.0109896
5201 6557 0.0127
5201 7218 0.0168068
5201 8146 0.0214251
5201 8939 0.0098907
5201 9620 0.00963143
5202 7005 0.0103402
5202 7639 0.0171751
5202 7905 0.00814681
